,Date,Hour,Count_0,Weekday,Month,IsWeekend,Count_4,Count_1,Count_5,Count_3,Count_2
2014-07-24 05:00:00,2014-07-24,5,249,3,7,0,219,32.0,100,42.0,3.0
2014-07-24 06:00:00,2014-07-24,6,432,3,7,0,332,58.0,120,46.0,14.0
2014-07-24 07:00:00,2014-07-24,7,636,3,7,0,461,86.0,130,27.0,13.0
2014-07-24 08:00:00,2014-07-24,8,688,3,7,0,489,79.0,142,21.0,10.0
2014-07-24 09:00:00,2014-07-24,9,565,3,7,0,420,86.0,131,22.0,6.0
2014-07-24 10:00:00,2014-07-24,10,511,3,7,0,373,81.0,99,33.0,13.0
2014-07-24 11:00:00,2014-07-24,11,595,3,7,0,390,86.0,109,25.0,13.0
2014-07-24 12:00:00,2014-07-24,12,550,3,7,0,362,84.0,90,42.0,14.0
2014-07-24 13:00:00,2014-07-24,13,610,3,7,0,430,83.0,97,50.0,13.0
2014-07-24 14:00:00,2014-07-24,14,728,3,7,0,522,83.0,98,85.0,19.0
2014-07-24 15:00:00,2014-07-24,15,871,3,7,0,577,91.0,97,44.0,24.0
2014-07-24 16:00:00,2014-07-24,16,1064,3,7,0,752,101.0,119,50.0,23.0
2014-07-24 17:00:00,2014-07-24,17,1212,3,7,0,846,123.0,113,66.0,25.0
2014-07-24 18:00:00,2014-07-24,18,1127,3,7,0,886,127.0,160,48.0,24.0
2014-07-24 19:00:00,2014-07-24,19,1046,3,7,0,858,161.0,171,64.0,16.0
2014-07-24 20:00:00,2014-07-24,20,1003,3,7,0,857,157.0,148,88.0,24.0
2014-07-24 21:00:00,2014-07-24,21,899,3,7,0,826,157.0,184,69.0,17.0
2014-07-24 22:00:00,2014-07-24,22,726,3,7,0,911,103.0,172,54.0,20.0
2014-07-24 23:00:00,2014-07-24,23,383,3,7,0,641,41.0,149,54.0,17.0
2014-07-25 00:00:00,2014-07-25,0,253,4,7,0,337,28.0,71,22.0,3.0
2014-07-25 01:00:00,2014-07-25,1,151,4,7,0,219,21.0,47,9.0,0.0
2014-07-25 02:00:00,2014-07-25,2,100,4,7,0,130,16.0,41,2.0,1.0
2014-07-25 03:00:00,2014-07-25,3,114,4,7,0,120,20.0,58,5.0,6.0
2014-07-25 04:00:00,2014-07-25,4,147,4,7,0,131,20.0,68,26.0,9.0
2014-07-25 05:00:00,2014-07-25,5,211,4,7,0,210,44.0,82,39.0,9.0
2014-07-25 06:00:00,2014-07-25,6,331,4,7,0,312,42.0,147,57.0,12.0
2014-07-25 07:00:00,2014-07-25,7,529,4,7,0,442,62.0,165,34.0,9.0
2014-07-25 08:00:00,2014-07-25,8,561,4,7,0,491,72.0,157,18.0,6.0
2014-07-25 09:00:00,2014-07-25,9,481,4,7,0,386,93.0,118,27.0,7.0
2014-07-25 10:00:00,2014-07-25,10,462,4,7,0,342,79.0,120,24.0,9.0
2014-07-25 11:00:00,2014-07-25,11,474,4,7,0,345,83.0,112,22.0,10.0
2014-07-25 12:00:00,2014-07-25,12,450,4,7,0,351,61.0,97,42.0,13.0
2014-07-25 13:00:00,2014-07-25,13,568,4,7,0,404,76.0,87,43.0,9.0
2014-07-25 14:00:00,2014-07-25,14,671,4,7,0,542,98.0,135,71.0,13.0
2014-07-25 15:00:00,2014-07-25,15,788,4,7,0,617,84.0,95,56.0,29.0
2014-07-25 16:00:00,2014-07-25,16,916,4,7,0,676,101.0,134,55.0,15.0
2014-07-25 17:00:00,2014-07-25,17,927,4,7,0,732,127.0,180,49.0,16.0
2014-07-25 18:00:00,2014-07-25,18,873,4,7,0,773,105.0,196,47.0,14.0
2014-07-25 19:00:00,2014-07-25,19,749,4,7,0,672,109.0,191,62.0,10.0
2014-07-25 20:00:00,2014-07-25,20,689,4,7,0,683,144.0,189,86.0,13.0
2014-07-25 21:00:00,2014-07-25,21,705,4,7,0,750,148.0,240,78.0,13.0
2014-07-25 22:00:00,2014-07-25,22,665,4,7,0,845,117.0,235,65.0,15.0
2014-07-25 23:00:00,2014-07-25,23,494,4,7,0,869,71.0,249,56.0,16.0
2014-07-26 00:00:00,2014-07-26,0,322,5,7,0,637,65.0,195,16.0,10.0
2014-07-26 01:00:00,2014-07-26,1,248,5,7,0,507,45.0,122,13.0,5.0
2014-07-26 02:00:00,2014-07-26,2,150,5,7,0,414,37.0,63,11.0,2.0
2014-07-26 03:00:00,2014-07-26,3,131,5,7,0,280,35.0,54,7.0,2.0
2014-07-26 04:00:00,2014-07-26,4,118,5,7,0,120,33.0,65,33.0,7.0
2014-07-26 05:00:00,2014-07-26,5,116,5,7,0,98,25.0,57,31.0,3.0
2014-07-26 06:00:00,2014-07-26,6,126,5,7,0,128,31.0,61,16.0,6.0
2014-07-26 07:00:00,2014-07-26,7,178,5,7,0,156,51.0,92,16.0,3.0
2014-07-26 08:00:00,2014-07-26,8,212,5,7,0,208,73.0,133,18.0,3.0
2014-07-26 09:00:00,2014-07-26,9,303,5,7,0,253,64.0,158,18.0,8.0
2014-07-26 10:00:00,2014-07-26,10,364,5,7,0,323,88.0,160,42.0,9.0
2014-07-26 11:00:00,2014-07-26,11,406,5,7,0,360,83.0,183,29.0,8.0
2014-07-26 12:00:00,2014-07-26,12,423,5,7,0,367,83.0,185,53.0,21.0
2014-07-26 13:00:00,2014-07-26,13,387,5,7,0,445,117.0,173,47.0,10.0
2014-07-26 14:00:00,2014-07-26,14,476,5,7,0,471,149.0,207,64.0,10.0
2014-07-26 15:00:00,2014-07-26,15,615,5,7,0,620,123.0,235,43.0,21.0
2014-07-26 16:00:00,2014-07-26,16,606,5,7,0,660,130.0,248,63.0,18.0
2014-07-26 17:00:00,2014-07-26,17,658,5,7,0,576,117.0,225,51.0,15.0
2014-07-26 18:00:00,2014-07-26,18,763,5,7,0,616,127.0,239,42.0,27.0
2014-07-26 19:00:00,2014-07-26,19,597,5,7,0,602,97.0,194,54.0,16.0
2014-07-26 20:00:00,2014-07-26,20,614,5,7,0,624,150.0,290,63.0,14.0
2014-07-26 21:00:00,2014-07-26,21,665,5,7,0,692,145.0,266,63.0,9.0
2014-07-26 22:00:00,2014-07-26,22,628,5,7,0,785,118.0,256,58.0,9.0
2014-07-26 23:00:00,2014-07-26,23,528,5,7,0,786,105.0,263,34.0,10.0
2014-07-27 00:00:00,2014-07-27,0,343,6,7,0,630,70.0,225,30.0,5.0
2014-07-27 01:00:00,2014-07-27,1,238,6,7,0,530,41.0,178,25.0,4.0
2014-07-27 02:00:00,2014-07-27,2,198,6,7,0,470,37.0,99,11.0,1.0
2014-07-27 03:00:00,2014-07-27,3,179,6,7,0,343,37.0,66,10.0,4.0
2014-07-27 04:00:00,2014-07-27,4,95,6,7,0,100,26.0,80,17.0,4.0
2014-07-27 05:00:00,2014-07-27,5,105,6,7,0,75,22.0,56,14.0,5.0
2014-07-27 06:00:00,2014-07-27,6,115,6,7,0,82,31.0,67,23.0,4.0
2014-07-27 07:00:00,2014-07-27,7,140,6,7,0,93,32.0,69,11.0,7.0
2014-07-27 08:00:00,2014-07-27,8,223,6,7,0,164,69.0,111,18.0,3.0
2014-07-27 09:00:00,2014-07-27,9,310,6,7,0,204,80.0,138,26.0,3.0
2014-07-27 10:00:00,2014-07-27,10,354,6,7,0,306,104.0,164,23.0,9.0
2014-07-27 11:00:00,2014-07-27,11,470,6,7,0,377,111.0,169,35.0,8.0
2014-07-27 12:00:00,2014-07-27,12,446,6,7,0,384,107.0,150,34.0,15.0
2014-07-27 13:00:00,2014-07-27,13,457,6,7,0,431,115.0,207,62.0,20.0
2014-07-27 14:00:00,2014-07-27,14,455,6,7,0,465,123.0,180,88.0,13.0
2014-07-27 15:00:00,2014-07-27,15,517,6,7,0,460,132.0,189,93.0,21.0
2014-07-27 16:00:00,2014-07-27,16,601,6,7,0,457,132.0,184,99.0,24.0
2014-07-27 17:00:00,2014-07-27,17,574,6,7,0,444,143.0,178,76.0,17.0
2014-07-27 18:00:00,2014-07-27,18,486,6,7,0,396,124.0,148,71.0,20.0
2014-07-27 19:00:00,2014-07-27,19,373,6,7,0,341,125.0,142,92.0,18.0
2014-07-27 20:00:00,2014-07-27,20,425,6,7,0,333,112.0,138,86.0,18.0
2014-07-27 21:00:00,2014-07-27,21,337,6,7,0,346,123.0,130,81.0,21.0
2014-07-27 22:00:00,2014-07-27,22,293,6,7,0,268,84.0,128,94.0,12.0
2014-07-27 23:00:00,2014-07-27,23,155,6,7,0,194,65.0,88,89.0,15.0
2014-07-28 00:00:00,2014-07-28,0,136,0,7,0,136,29.0,53,62.0,8.0
2014-07-28 01:00:00,2014-07-28,1,68,0,7,0,71,14.0,31,8.0,3.0
2014-07-28 02:00:00,2014-07-28,2,44,0,7,0,56,15.0,30,3.0,0.0
2014-07-28 03:00:00,2014-07-28,3,85,0,7,0,79,26.0,42,19.0,5.0
2014-07-28 04:00:00,2014-07-28,4,139,0,7,0,126,36.0,67,41.0,9.0
2014-07-28 05:00:00,2014-07-28,5,199,0,7,0,181,53.0,98,48.0,12.0
2014-07-28 06:00:00,2014-07-28,6,395,0,7,0,312,79.0,117,55.0,20.0
2014-07-28 07:00:00,2014-07-28,7,596,0,7,0,358,91.0,107,61.0,16.0
2014-07-28 08:00:00,2014-07-28,8,711,0,7,0,430,103.0,85,27.0,18.0
2014-07-28 09:00:00,2014-07-28,9,538,0,7,0,344,115.0,73,24.0,11.0
2014-07-28 10:00:00,2014-07-28,10,468,0,7,0,251,111.0,74,36.0,17.0
2014-07-28 11:00:00,2014-07-28,11,494,0,7,0,311,78.0,94,30.0,8.0
2014-07-28 12:00:00,2014-07-28,12,475,0,7,0,285,72.0,81,30.0,21.0
2014-07-28 13:00:00,2014-07-28,13,520,0,7,0,315,74.0,89,48.0,12.0
2014-07-28 14:00:00,2014-07-28,14,574,0,7,0,365,74.0,97,95.0,19.0
2014-07-28 15:00:00,2014-07-28,15,650,0,7,0,378,65.0,88,58.0,19.0
2014-07-28 16:00:00,2014-07-28,16,827,0,7,0,475,65.0,81,81.0,17.0
2014-07-28 17:00:00,2014-07-28,17,939,0,7,0,559,93.0,116,59.0,15.0
2014-07-28 18:00:00,2014-07-28,18,803,0,7,0,575,97.0,133,49.0,7.0
2014-07-28 19:00:00,2014-07-28,19,694,0,7,0,519,104.0,131,52.0,12.0
2014-07-28 20:00:00,2014-07-28,20,656,0,7,0,523,94.0,137,60.0,10.0
2014-07-28 21:00:00,2014-07-28,21,518,0,7,0,492,79.0,115,45.0,22.0
2014-07-28 22:00:00,2014-07-28,22,351,0,7,0,380,65.0,109,41.0,9.0
2014-07-28 23:00:00,2014-07-28,23,198,0,7,0,237,32.0,73,32.0,6.0
2014-07-29 00:00:00,2014-07-29,0,109,1,7,0,114,16.0,50,15.0,4.0
2014-07-29 01:00:00,2014-07-29,1,63,1,7,0,66,14.0,24,3.0,3.0
2014-07-29 02:00:00,2014-07-29,2,53,1,7,0,53,7.0,17,4.0,0.0
2014-07-29 03:00:00,2014-07-29,3,71,1,7,0,58,28.0,41,5.0,1.0
2014-07-29 04:00:00,2014-07-29,4,105,1,7,0,102,15.0,72,29.0,6.0
2014-07-29 05:00:00,2014-07-29,5,245,1,7,0,196,48.0,94,31.0,5.0
2014-07-29 06:00:00,2014-07-29,6,431,1,7,0,374,47.0,120,32.0,5.0
2014-07-29 07:00:00,2014-07-29,7,648,1,7,0,465,64.0,114,41.0,13.0
2014-07-29 08:00:00,2014-07-29,8,679,1,7,0,471,91.0,113,18.0,10.0
2014-07-29 09:00:00,2014-07-29,9,473,1,7,0,339,79.0,103,26.0,13.0
2014-07-29 10:00:00,2014-07-29,10,502,1,7,0,348,73.0,104,19.0,8.0
2014-07-29 11:00:00,2014-07-29,11,478,1,7,0,317,76.0,110,23.0,13.0
2014-07-29 12:00:00,2014-07-29,12,469,1,7,0,330,53.0,91,31.0,14.0
2014-07-29 13:00:00,2014-07-29,13,522,1,7,0,349,80.0,93,34.0,11.0
2014-07-29 14:00:00,2014-07-29,14,632,1,7,0,483,84.0,85,59.0,18.0
2014-07-29 15:00:00,2014-07-29,15,789,1,7,0,552,93.0,95,47.0,22.0
2014-07-29 16:00:00,2014-07-29,16,975,1,7,0,640,88.0,92,56.0,18.0
2014-07-29 17:00:00,2014-07-29,17,1174,1,7,0,799,96.0,144,46.0,14.0
2014-07-29 18:00:00,2014-07-29,18,1092,1,7,0,750,99.0,134,35.0,17.0
2014-07-29 19:00:00,2014-07-29,19,923,1,7,0,674,105.0,149,77.0,12.0
2014-07-29 20:00:00,2014-07-29,20,876,1,7,0,743,139.0,135,73.0,11.0
2014-07-29 21:00:00,2014-07-29,21,705,1,7,0,695,96.0,168,55.0,19.0
2014-07-29 22:00:00,2014-07-29,22,464,1,7,0,518,63.0,136,45.0,8.0
2014-07-29 23:00:00,2014-07-29,23,279,1,7,0,329,33.0,86,50.0,11.0
2014-07-30 00:00:00,2014-07-30,0,128,2,7,0,157,19.0,44,8.0,6.0
2014-07-30 01:00:00,2014-07-30,1,76,2,7,0,64,12.0,30,2.0,1.0
2014-07-30 02:00:00,2014-07-30,2,67,2,7,0,62,12.0,31,4.0,0.0
2014-07-30 03:00:00,2014-07-30,3,84,2,7,0,93,21.0,42,5.0,2.0
2014-07-30 04:00:00,2014-07-30,4,122,2,7,0,121,22.0,56,29.0,6.0
2014-07-30 05:00:00,2014-07-30,5,231,2,7,0,223,41.0,68,29.0,5.0
2014-07-30 06:00:00,2014-07-30,6,439,2,7,0,399,75.0,129,37.0,5.0
2014-07-30 07:00:00,2014-07-30,7,649,2,7,0,494,82.0,146,21.0,8.0
2014-07-30 08:00:00,2014-07-30,8,764,2,7,0,525,67.0,119,22.0,4.0
2014-07-30 09:00:00,2014-07-30,9,583,2,7,0,370,91.0,152,23.0,5.0
2014-07-30 10:00:00,2014-07-30,10,545,2,7,0,375,101.0,102,23.0,6.0
2014-07-30 11:00:00,2014-07-30,11,563,2,7,0,358,66.0,91,20.0,14.0
2014-07-30 12:00:00,2014-07-30,12,566,2,7,0,407,90.0,99,25.0,9.0
2014-07-30 13:00:00,2014-07-30,13,586,2,7,0,417,76.0,83,68.0,10.0
2014-07-30 14:00:00,2014-07-30,14,701,2,7,0,510,89.0,112,68.0,17.0
2014-07-30 15:00:00,2014-07-30,15,892,2,7,0,637,67.0,94,60.0,17.0
2014-07-30 16:00:00,2014-07-30,16,1142,2,7,0,720,126.0,97,39.0,12.0
2014-07-30 17:00:00,2014-07-30,17,1245,2,7,0,862,109.0,135,52.0,11.0
2014-07-30 18:00:00,2014-07-30,18,1108,2,7,0,846,98.0,159,45.0,18.0
2014-07-30 19:00:00,2014-07-30,19,957,2,7,0,774,115.0,149,70.0,15.0
2014-07-30 20:00:00,2014-07-30,20,963,2,7,0,793,141.0,185,80.0,21.0
2014-07-30 21:00:00,2014-07-30,21,783,2,7,0,852,147.0,162,72.0,21.0
2014-07-30 22:00:00,2014-07-30,22,515,2,7,0,753,92.0,173,46.0,12.0
2014-07-30 23:00:00,2014-07-30,23,317,2,7,0,411,46.0,94,52.0,9.0
2014-07-31 00:00:00,2014-07-31,0,177,3,7,0,215,17.0,66,14.0,4.0
2014-07-31 01:00:00,2014-07-31,1,98,3,7,0,102,27.0,43,6.0,3.0
2014-07-31 02:00:00,2014-07-31,2,73,3,7,0,81,17.0,39,8.0,0.0
2014-07-31 03:00:00,2014-07-31,3,86,3,7,0,118,27.0,51,8.0,1.0
2014-07-31 04:00:00,2014-07-31,4,153,3,7,0,144,28.0,63,20.0,9.0
2014-07-31 05:00:00,2014-07-31,5,218,3,7,0,209,47.0,99,21.0,7.0
2014-07-31 06:00:00,2014-07-31,6,438,3,7,0,389,77.0,133,43.0,4.0
2014-07-31 07:00:00,2014-07-31,7,700,3,7,0,491,65.0,165,29.0,8.0
2014-07-31 08:00:00,2014-07-31,8,695,3,7,0,498,69.0,129,28.0,7.0
2014-07-31 09:00:00,2014-07-31,9,570,3,7,0,406,93.0,135,28.0,6.0
2014-07-31 10:00:00,2014-07-31,10,524,3,7,0,370,74.0,129,30.0,4.0
2014-07-31 11:00:00,2014-07-31,11,547,3,7,0,354,73.0,98,23.0,6.0
2014-07-31 12:00:00,2014-07-31,12,524,3,7,0,368,94.0,108,31.0,8.0
2014-07-31 13:00:00,2014-07-31,13,651,3,7,0,431,83.0,110,47.0,25.0
2014-07-31 14:00:00,2014-07-31,14,737,3,7,0,552,95.0,122,78.0,16.0
2014-07-31 15:00:00,2014-07-31,15,994,3,7,0,643,123.0,101,51.0,15.0
2014-07-31 16:00:00,2014-07-31,16,1142,3,7,0,711,118.0,122,43.0,18.0
2014-07-31 17:00:00,2014-07-31,17,1243,3,7,0,882,125.0,142,61.0,13.0
2014-07-31 18:00:00,2014-07-31,18,1210,3,7,0,920,140.0,175,68.0,18.0
2014-07-31 19:00:00,2014-07-31,19,1145,3,7,0,899,144.0,162,55.0,25.0
2014-07-31 20:00:00,2014-07-31,20,1023,3,7,0,1002,142.0,189,79.0,25.0
2014-07-31 21:00:00,2014-07-31,21,897,3,7,0,1002,100.0,192,62.0,22.0
2014-07-31 22:00:00,2014-07-31,22,708,3,7,0,1027,96.0,187,62.0,19.0
2014-07-31 23:00:00,2014-07-31,23,420,3,7,0,712,52.0,134,52.0,12.0
2014-08-01 00:00:00,2014-08-01,0,225,4,8,0,352,38.0,98,17.0,4.0
2014-08-01 01:00:00,2014-08-01,1,137,4,8,0,215,20.0,64,8.0,7.0
2014-08-01 02:00:00,2014-08-01,2,90,4,8,0,125,22.0,46,4.0,2.0
2014-08-01 03:00:00,2014-08-01,3,117,4,8,0,123,26.0,47,4.0,1.0
2014-08-01 04:00:00,2014-08-01,4,167,4,8,0,124,28.0,54,32.0,7.0
2014-08-01 05:00:00,2014-08-01,5,225,4,8,0,201,43.0,79,54.0,2.0
2014-08-01 06:00:00,2014-08-01,6,344,4,8,0,322,58.0,155,41.0,8.0
2014-08-01 07:00:00,2014-08-01,7,570,4,8,0,466,72.0,163,28.0,8.0
2014-08-01 08:00:00,2014-08-01,8,602,4,8,0,482,82.0,134,27.0,10.0
2014-08-01 09:00:00,2014-08-01,9,491,4,8,0,389,93.0,147,27.0,6.0
2014-08-01 10:00:00,2014-08-01,10,497,4,8,0,376,79.0,126,25.0,6.0
2014-08-01 11:00:00,2014-08-01,11,478,4,8,0,364,87.0,111,26.0,13.0
2014-08-01 12:00:00,2014-08-01,12,492,4,8,0,351,81.0,108,42.0,11.0
2014-08-01 13:00:00,2014-08-01,13,600,4,8,0,477,84.0,167,49.0,21.0
2014-08-01 14:00:00,2014-08-01,14,689,4,8,0,581,100.0,130,66.0,19.0
2014-08-01 15:00:00,2014-08-01,15,942,4,8,0,670,79.0,123,54.0,17.0
2014-08-01 16:00:00,2014-08-01,16,1073,4,8,0,745,71.0,150,63.0,20.0
2014-08-01 17:00:00,2014-08-01,17,1004,4,8,0,874,85.0,197,60.0,22.0
2014-08-01 18:00:00,2014-08-01,18,973,4,8,0,806,130.0,207,64.0,16.0
2014-08-01 19:00:00,2014-08-01,19,884,4,8,0,760,174.0,207,76.0,19.0
2014-08-01 20:00:00,2014-08-01,20,766,4,8,0,720,169.0,202,57.0,9.0
2014-08-01 21:00:00,2014-08-01,21,787,4,8,0,738,169.0,251,67.0,23.0
2014-08-01 22:00:00,2014-08-01,22,802,4,8,0,926,146.0,282,70.0,21.0
2014-08-01 23:00:00,2014-08-01,23,494,4,8,0,856,93.0,279,56.0,16.0
2014-08-02 00:00:00,2014-08-02,0,314,5,8,0,701,67.0,184,46.0,16.0
2014-08-02 01:00:00,2014-08-02,1,221,5,8,0,587,38.0,117,24.0,9.0
2014-08-02 02:00:00,2014-08-02,2,146,5,8,0,357,31.0,94,13.0,4.0
2014-08-02 03:00:00,2014-08-02,3,171,5,8,0,250,24.0,82,4.0,1.0
2014-08-02 04:00:00,2014-08-02,4,130,5,8,0,171,25.0,58,18.0,5.0
2014-08-02 05:00:00,2014-08-02,5,131,5,8,0,120,34.0,74,45.0,13.0
2014-08-02 06:00:00,2014-08-02,6,169,5,8,0,147,32.0,80,29.0,7.0
2014-08-02 07:00:00,2014-08-02,7,225,5,8,0,161,50.0,85,24.0,8.0
2014-08-02 08:00:00,2014-08-02,8,297,5,8,0,221,68.0,105,21.0,7.0
2014-08-02 09:00:00,2014-08-02,9,289,5,8,0,249,74.0,157,24.0,4.0
2014-08-02 10:00:00,2014-08-02,10,335,5,8,0,275,106.0,125,20.0,6.0
2014-08-02 11:00:00,2014-08-02,11,371,5,8,0,316,82.0,149,30.0,5.0
2014-08-02 12:00:00,2014-08-02,12,411,5,8,0,351,82.0,169,27.0,13.0
2014-08-02 13:00:00,2014-08-02,13,396,5,8,0,387,98.0,172,50.0,7.0
2014-08-02 14:00:00,2014-08-02,14,471,5,8,0,473,104.0,227,73.0,14.0
2014-08-02 15:00:00,2014-08-02,15,603,5,8,0,579,125.0,244,54.0,10.0
2014-08-02 16:00:00,2014-08-02,16,680,5,8,0,587,129.0,238,51.0,16.0
2014-08-02 17:00:00,2014-08-02,17,676,5,8,0,645,110.0,256,50.0,19.0
2014-08-02 18:00:00,2014-08-02,18,786,5,8,0,682,124.0,288,46.0,8.0
2014-08-02 19:00:00,2014-08-02,19,686,5,8,0,673,112.0,294,63.0,16.0
2014-08-02 20:00:00,2014-08-02,20,617,5,8,0,653,156.0,309,58.0,20.0
2014-08-02 21:00:00,2014-08-02,21,704,5,8,0,755,125.0,273,64.0,17.0
2014-08-02 22:00:00,2014-08-02,22,664,5,8,0,941,113.0,311,58.0,9.0
2014-08-02 23:00:00,2014-08-02,23,554,5,8,0,787,106.0,283,39.0,9.0
2014-08-03 00:00:00,2014-08-03,0,394,6,8,0,786,67.0,264,28.0,4.0
2014-08-03 01:00:00,2014-08-03,1,278,6,8,0,602,53.0,152,18.0,6.0
2014-08-03 02:00:00,2014-08-03,2,173,6,8,0,388,39.0,120,13.0,3.0
2014-08-03 03:00:00,2014-08-03,3,181,6,8,0,256,33.0,81,13.0,0.0
2014-08-03 04:00:00,2014-08-03,4,81,6,8,0,123,24.0,70,14.0,3.0
2014-08-03 05:00:00,2014-08-03,5,111,6,8,0,106,24.0,68,17.0,6.0
2014-08-03 06:00:00,2014-08-03,6,128,6,8,0,99,28.0,58,9.0,1.0
2014-08-03 07:00:00,2014-08-03,7,169,6,8,0,157,38.0,67,32.0,5.0
2014-08-03 08:00:00,2014-08-03,8,203,6,8,0,184,50.0,99,15.0,5.0
2014-08-03 09:00:00,2014-08-03,9,286,6,8,0,231,72.0,118,20.0,5.0
2014-08-03 10:00:00,2014-08-03,10,400,6,8,0,298,89.0,171,35.0,9.0
2014-08-03 11:00:00,2014-08-03,11,457,6,8,0,335,90.0,174,41.0,21.0
2014-08-03 12:00:00,2014-08-03,12,411,6,8,0,362,118.0,166,42.0,11.0
2014-08-03 13:00:00,2014-08-03,13,417,6,8,0,367,113.0,157,69.0,21.0
2014-08-03 14:00:00,2014-08-03,14,426,6,8,0,434,125.0,193,84.0,12.0
2014-08-03 15:00:00,2014-08-03,15,522,6,8,0,465,162.0,150,80.0,15.0
2014-08-03 16:00:00,2014-08-03,16,651,6,8,0,491,136.0,186,75.0,35.0
2014-08-03 17:00:00,2014-08-03,17,603,6,8,0,463,143.0,202,107.0,22.0
2014-08-03 18:00:00,2014-08-03,18,501,6,8,0,426,117.0,182,55.0,23.0
2014-08-03 19:00:00,2014-08-03,19,427,6,8,0,387,134.0,163,100.0,21.0
2014-08-03 20:00:00,2014-08-03,20,396,6,8,0,383,151.0,168,132.0,23.0
2014-08-03 21:00:00,2014-08-03,21,335,6,8,0,370,127.0,152,111.0,22.0
2014-08-03 22:00:00,2014-08-03,22,240,6,8,0,230,108.0,119,129.0,21.0
2014-08-03 23:00:00,2014-08-03,23,165,6,8,0,158,40.0,87,96.0,13.0
2014-08-04 00:00:00,2014-08-04,0,102,0,8,0,81,20.0,54,34.0,13.0
2014-08-04 01:00:00,2014-08-04,1,54,0,8,0,64,13.0,28,5.0,1.0
2014-08-04 02:00:00,2014-08-04,2,24,0,8,0,50,13.0,27,11.0,1.0
2014-08-04 03:00:00,2014-08-04,3,98,0,8,0,100,34.0,63,7.0,6.0
2014-08-04 04:00:00,2014-08-04,4,148,0,8,0,117,45.0,74,23.0,18.0
2014-08-04 05:00:00,2014-08-04,5,231,0,8,0,213,50.0,100,79.0,18.0
2014-08-04 06:00:00,2014-08-04,6,445,0,8,0,344,78.0,144,90.0,10.0
2014-08-04 07:00:00,2014-08-04,7,616,0,8,0,507,105.0,129,53.0,10.0
2014-08-04 08:00:00,2014-08-04,8,641,0,8,0,415,102.0,138,30.0,19.0
2014-08-04 09:00:00,2014-08-04,9,447,0,8,0,310,105.0,121,23.0,16.0
2014-08-04 10:00:00,2014-08-04,10,419,0,8,0,302,138.0,99,36.0,14.0
2014-08-04 11:00:00,2014-08-04,11,448,0,8,0,308,91.0,102,24.0,9.0
2014-08-04 12:00:00,2014-08-04,12,415,0,8,0,282,80.0,97,28.0,14.0
2014-08-04 13:00:00,2014-08-04,13,521,0,8,0,310,84.0,113,57.0,18.0
2014-08-04 14:00:00,2014-08-04,14,563,0,8,0,401,78.0,105,109.0,19.0
2014-08-04 15:00:00,2014-08-04,15,708,0,8,0,448,90.0,100,56.0,22.0
2014-08-04 16:00:00,2014-08-04,16,894,0,8,0,546,80.0,105,63.0,17.0
2014-08-04 17:00:00,2014-08-04,17,1025,0,8,0,575,85.0,128,56.0,16.0
2014-08-04 18:00:00,2014-08-04,18,892,0,8,0,567,77.0,133,75.0,22.0
2014-08-04 19:00:00,2014-08-04,19,717,0,8,0,549,111.0,119,55.0,21.0
2014-08-04 20:00:00,2014-08-04,20,670,0,8,0,543,98.0,130,61.0,26.0
2014-08-04 21:00:00,2014-08-04,21,549,0,8,0,428,130.0,125,54.0,12.0
2014-08-04 22:00:00,2014-08-04,22,350,0,8,0,329,78.0,117,53.0,26.0
2014-08-04 23:00:00,2014-08-04,23,254,0,8,0,194,27.0,79,46.0,20.0
2014-08-05 00:00:00,2014-08-05,0,105,1,8,0,107,15.0,66,8.0,9.0
2014-08-05 01:00:00,2014-08-05,1,65,1,8,0,58,15.0,29,17.0,2.0
2014-08-05 02:00:00,2014-08-05,2,40,1,8,0,54,7.0,29,3.0,1.0
2014-08-05 03:00:00,2014-08-05,3,72,1,8,0,67,25.0,46,4.0,2.0
2014-08-05 04:00:00,2014-08-05,4,104,1,8,0,123,29.0,61,25.0,9.0
2014-08-05 05:00:00,2014-08-05,5,243,1,8,0,216,35.0,102,31.0,5.0
2014-08-05 06:00:00,2014-08-05,6,418,1,8,0,347,67.0,139,29.0,7.0
2014-08-05 07:00:00,2014-08-05,7,675,1,8,0,478,87.0,155,28.0,9.0
2014-08-05 08:00:00,2014-08-05,8,694,1,8,0,451,88.0,129,21.0,14.0
2014-08-05 09:00:00,2014-08-05,9,489,1,8,0,373,102.0,110,29.0,6.0
2014-08-05 10:00:00,2014-08-05,10,489,1,8,0,365,76.0,93,21.0,6.0
2014-08-05 11:00:00,2014-08-05,11,524,1,8,0,348,82.0,112,37.0,6.0
2014-08-05 12:00:00,2014-08-05,12,499,1,8,0,358,62.0,100,39.0,12.0
2014-08-05 13:00:00,2014-08-05,13,561,1,8,0,390,75.0,87,39.0,14.0
2014-08-05 14:00:00,2014-08-05,14,715,1,8,0,506,80.0,94,78.0,8.0
2014-08-05 15:00:00,2014-08-05,15,853,1,8,0,572,86.0,98,52.0,16.0
2014-08-05 16:00:00,2014-08-05,16,1063,1,8,0,661,69.0,111,42.0,19.0
2014-08-05 17:00:00,2014-08-05,17,1166,1,8,0,754,109.0,128,36.0,12.0
2014-08-05 18:00:00,2014-08-05,18,1017,1,8,0,748,90.0,116,48.0,11.0
